Date,Open,High,Low,Close,Volume,MarketCap
2018-11-22,20964.006353065968,21148.468678260593,20786.685941141735,20929.14445074645,29794,6235629.297655398
2018-11-23,20509.153291571387,20598.408292468503,20458.688307139902,20526.52953869733,35770,7342339.615992035
2018-11-24,19927.11405210777,20115.61150716412,20039.304865148504,19984.941812961137,9151,1828822.0253040737
2018-11-25,20019.057241303508,20053.500900685252,19758.252366711953,19954.99530862736,49438,9865350.580679193
2018-11-26,19796.5606492846,20032.99627036544,19544.89685601213,19735.738279920744,40022,7898637.174389881
2018-11-27,20053.23527335712,20065.83067426973,19874.38229065142,20045.45969316894,11473,2299815.5905972724
2018-11-28,21278.829027214175,21456.57332587816,21260.166808734826,21341.972264900585,16303,3479381.7383467425
2018-11-29,20303.613182379588,20422.274961841176,20205.383884966603,20365.089494940457,20495,4173825.0919880467
2018-11-30,19242.77935790069,19194.113853017945,19048.04171374095,19237.41789347973,22625,4352465.798399789
2018-12-01,22329.614734863753,22673.772112094506,22092.592418093336,22354.608286589006,14761,3299763.7291834033
2018-12-02,20889.03048413164,20887.92847282848,20707.232520273978,20906.08513073872,9918,2073465.5232666663
2018-12-03,19229.478670976583,19300.39343197236,19071.99839072022,19178.380513223583,35599,6827311.678902463
2018-12-04,20181.209959505657,20070.480932996496,20175.37631917697,20144.55099363453,2821,568277.78353043
2018-12-05,20766.214749377323,20757.400561428134,20581.74178558527,20697.30761535244,35584,7364929.941847013
2018-12-06,22243.383355338294,22435.111398650504,22167.256776922226,22292.914516507157,49646,11067540.340865143
2018-12-07,19462.989725702755,19497.675906186854,19309.246326605262,19480.149304137092,37200,7246615.541138998
2018-12-08,21601.543159758003,21722.274260058563,21328.204889052657,21563.594074984998,19353,4173202.3613318466
2018-12-09,22007.929985259427,22058.621959019976,21895.04111941446,21985.526068208783,49250,10827871.588592825
2018-12-10,20032.201215614994,20171.590447725473,19645.483477504302,19955.58219648561,19768,3944819.4886012757
2018-12-11,20326.16558205215,20541.314838090966,20381.067448761,20305.138746756944,37447,7603665.306498073
2018-12-12,19639.015700099695,19587.93576882142,19404.676057648256,19546.61024489442,30184,5899948.836318932
2018-12-13,20406.96796629727,20487.640362150407,20359.819115429516,20379.967076211113,17811,3629875.935943961
2018-12-14,20598.365424625885,20663.602474893676,20635.979252215333,20545.257052246452,27595,5669463.6835674085
2018-12-15,21226.21631564661,21404.326992529303,21162.569500615748,21242.392062985833,27032,5742243.42246633
2018-12-16,21673.156835466427,21773.880674496653,21718.15974471432,21672.442474872227,41966,9095057.209004879
2018-12-17,19879.85695243409,19953.3308281764,19750.452522045398,19834.309732242116,40031,7939872.528913842
2018-12-18,18697.341861795678,18692.352305786513,18513.21602845658,18616.692953266025,18757,3491933.097244108
2018-12-19,20600.13192499718,20675.194064228843,20351.815936598046,20563.670077531642,42600,8760123.45302848
2018-12-20,20874.025267531888,21107.977875482135,20928.942369605014,20878.18385612862,12954,2704559.9367229016
2018-12-21,20902.039573096026,20997.781145740795,20642.32830505503,20833.17282161961,30793,6415158.9069613265
2018-12-22,20145.331138210197,20425.05563496853,20145.122025996214,20254.93007102419,38930,7885244.276649718
2018-12-23,20634.524539802584,20877.943297291487,20502.75134951697,20705.63626487793,27806,5757409.219811957
2018-12-24,22130.199554510833,22180.736965539312,22039.292960830528,22096.117843327414,24224,5352563.586367633
2018-12-25,20962.12544222318,21093.302728768474,20994.644483086868,20961.420024410523,30236,6337894.958580766
2018-12-26,20236.461856034042,20197.66880564426,20227.936106099423,20206.186173477836,4811,972119.6168060186
2018-12-27,20082.65400938948,20306.31439889958,20108.614378634597,20079.433633267883,31368,6298516.742083469
2018-12-28,20438.101521434535,20231.25819347002,20261.772821412276,20409.55423670434,37074,7566638.137715768
2018-12-29,22174.77641258223,22306.781714398345,21967.804351410417,22215.49655363189,33719,7490843.282919136
2018-12-30,20424.148841251004,20609.71413466205,20352.11968961254,20395.62453694702,9637,1965526.3366255844
2018-12-31,20609.293569012454,20523.186049239142,20396.659312776297,20559.572842602076,13133,2700088.7014189307
2019-01-01,20156.990747305605,20235.941208870725,20148.307422922604,20095.96321710904,47986,9643248.909361944
2019-01-02,21779.34879259949,21710.59443320915,21560.638952949324,21678.671077867053,29871,6475635.837669667
2019-01-03,22551.631309212597,22602.54606051859,22372.570125403767,22539.426387037478,28571,6439739.513040478
2019-01-04,21043.916585689494,21224.815127411082,21075.033508874825,21030.221031347137,42472,8931955.476433756
2019-01-05,20586.93047691574,20782.894792712945,20583.477447022415,20663.08910012443,49653,10259843.630884783
2019-01-06,20590.761675587582,20513.896658856065,20445.740531595944,20617.332245644502,2401,495022.14721792453
2019-01-07,18187.541656618105,18199.553206345274,18390.57282504138,18197.195760318435,11004,2002419.4214654407
2019-01-08,21379.456515168018,21524.474111043077,21093.395231384027,21326.9405375542,34313,7317913.106650974
2019-01-09,20684.793595686104,20860.237923709883,20579.97571430148,20715.343651890584,36301,7519876.899072801
2019-01-10,21049.697791068116,21284.694347333105,20838.20802530894,21009.880790080675,35777,7516705.050267164
2019-01-11,19868.851733280757,20137.197578530253,19810.2047470484,19868.932819128924,29008,5763580.032172918
2019-01-12,20187.188288185574,20261.822180926632,20268.31894209785,20196.046693941313,6901,1393729.18234889
2019-01-13,20181.89010488125,20519.769186931535,20016.03911079289,20169.445406424587,5085,1025616.2989166902
2019-01-14,21582.327391530886,21704.333177128716,21510.144242685175,21601.885210143526,3215,694500.6095061144
2019-01-15,20179.921989551323,20205.106998515053,20098.162306412723,20201.373851955956,49809,10062102.301920742
2019-01-16,22575.672866333844,22697.54817503229,22452.151463103455,22660.91216162335,16763,3798648.7056529224
2019-01-17,20996.167823254455,20882.893023091907,20832.359146234587,21008.565533620847,3184,668912.7265904878
2019-01-18,19278.114892203783,19562.815200336147,19009.98955780226,19302.11329951122,11354,2191561.9440265037
2019-01-19,20423.61047317954,20708.885721551378,20334.02409975964,20449.40952264699,35043,7166086.579021185
2019-01-20,19946.09667173111,19923.702274720275,19894.37426238072,19925.25301860161,10504,2092948.5770739128
2019-01-21,18416.742976418387,18461.02294994067,18302.653063469734,18383.81137877886,4523,831499.788662168
2019-01-22,22188.40833909658,22286.35936827572,22035.2322766106,22176.798613864463,9707,2152701.841447823
2019-01-23,21331.21043269368,21285.40436795699,21079.854021271905,21281.439673171204,22167,4717456.732351861
2019-01-24,21140.7097395039,21036.42144008527,21158.635038356257,21111.931643212385,34787,7344207.660724293
2019-01-25,20728.72894881265,20822.445997925242,20642.627996785017,20743.481758302933,26871,5573980.983273582
2019-01-26,19174.69302591768,19265.727897257475,18936.881674499564,19197.8358402034,24982,4796003.349599613
2019-01-27,20110.68374434699,20156.201508409766,20019.063519608895,20095.042632508645,2049,411747.4235401021
2019-01-28,21450.0480565168,21543.6313072818,21228.258515534795,21421.359701021705,14381,3080605.738603932
2019-01-29,19599.251694124803,19772.31144462583,19380.047726051627,19529.35947877323,3340,652280.6065910258
2019-01-30,18107.698224342847,18117.83030012667,17852.553511443344,18048.139572095843,43217,7799864.478872661
2019-01-31,20327.121695540438,20471.239645737933,20335.17140002579,20354.195345865795,49390,10052937.081323115
2019-02-01,20434.19343909822,20611.980805479077,20419.83392011114,20439.293753104583,36753,7512053.633078528
2019-02-02,20750.454307422002,20872.317709827388,20614.876227963883,20716.903417176112,13061,2705834.7553173723
2019-02-03,21363.51885501766,21348.676613669926,21363.34114483874,21310.11896611471,6705,1428843.4766779914
2019-02-04,21266.020299525153,21328.709538401316,21146.04588675108,21219.071826089912,25014,5307738.626578131
2019-02-05,20837.852735734217,20995.80060939269,20715.75896162422,20841.046627375785,34473,7184534.0038552545
2019-02-06,21715.9005663177,21765.76656518805,21500.13813824415,21778.60169893913,29147,6347809.037189787
2019-02-07,19012.405179253583,19288.705899145516,18922.08017913888,19062.351998065864,3484,664132.3436126147
2019-02-08,21100.839609315415,21330.366824120858,20924.685086512134,21087.207933599446,2745,578843.8577773048
2019-02-09,21224.61326944218,21235.223964926514,20991.05440576596,21207.501990470962,23148,4909112.560754218
2019-02-10,19287.499918586404,19461.800889092938,19338.899646147627,19342.43388725812,17216,3329993.418030358
2019-02-11,19082.480750337265,19244.4800954599,18996.7605360299,19080.2522697928,33547,6400852.22894739
2019-02-12,19867.651003417963,19881.5283699365,19493.548526388982,19836.089785569373,42929,8515434.984047076
2019-02-13,19862.51832236637,20068.241039810535,19827.991877480177,19920.079655241727,47742,9510244.429005506
2019-02-14,21389.18471668119,21450.260419220183,21122.291781712745,21333.934856590968,23012,4909365.089198713
2019-02-15,19946.88513093916,19918.969870603272,19769.38790064984,19965.76168836715,1777,354791.58520228433
2019-02-16,19786.52457512169,19869.560051090713,19771.455290931626,19723.643919492857,10525,2075913.5225266232
2019-02-17,19942.465739322975,19959.124119984666,19838.090433911177,19969.13836161177,44077,8801797.11564762
2019-02-18,21649.38346706245,21894.635026372864,21586.039993986135,21700.71474120666,44348,9623832.97343033
2019-02-19,20573.614615748105,20629.4003577268,20463.525586456148,20596.521465240192,4114,847340.8930799816
2019-02-20,20398.90749132588,20487.536354113632,20379.076145458854,20403.664897479746,46173,9420984.193113323
2019-02-21,20453.27720692329,20709.92909360652,20484.39315345308,20472.701202261862,36704,7514300.249278193
2019-02-22,21862.28352601856,22022.7217617501,21820.6845970993,21873.083597097215,21494,4701400.588360075
2019-02-23,19847.743923584767,19823.0982741435,19740.825165809376,19831.045666100956,2345,465038.0208700674
2019-02-24,21888.13156678758,21895.19887819749,21678.192090517365,21896.690535277397,3041,665878.3591777857
2019-02-25,20789.988506384747,20833.363847219975,20511.563044109786,20793.294126082346,15330,3187611.9895284236
2019-02-26,20335.682776353486,20560.60850464928,20181.484311691296,20421.144096313616,14198,2899394.038794607
2019-02-27,23101.45641276462,23217.70149345737,22895.85299088591,23081.871511964095,41272,9526350.01041782
2019-02-28,19520.844953589676,19540.994888007972,19525.739144704217,19525.305118474258,10747,2098384.5410824283
2019-03-01,20308.05365888881,20210.81806130323,20168.428627363617,20227.539009864668,18073,3655723.125252841
2019-03-02,19301.00566838505,19476.14226725633,19226.991321506448,19347.983926747747,31286,6053210.2513223
2019-03-03,21442.886431067407,21615.115190913366,21496.545101300002,21533.301197492383,29028,6250686.6716080895
2019-03-04,22300.457745957327,22585.2759100056,22111.83375600803,22269.554321260825,27110,6037276.17649381
2019-03-05,22267.600067658554,22353.934082399213,22078.225105917474,22250.273716742904,24440,5437966.896371965
2019-03-06,21754.424321705716,22086.271255502303,21651.216966475728,21804.845972732273,33887,7389008.154779786
2019-03-07,20306.79572630991,20366.24481424968,20180.769713604357,20383.283174060114,39937,8140471.801224388
2019-03-08,20292.096115009917,20157.904984519533,20205.68539984701,20215.226278475704,39600,8005229.606276379
2019-03-09,18979.893393197905,18897.17936041501,18715.905003258344,18909.187873667564,48417,9155261.492793625
2019-03-10,22491.76998044891,22835.05579652956,22585.707363396235,22616.142818384214,13246,2995734.2777231727
2019-03-11,21025.966198858183,21324.48750929036,21042.970945585297,21048.877350321007,28428,5983774.853149256
2019-03-12,20170.893173979584,20109.465625845125,19934.47195782175,20087.683571240388,2613,524891.1717165114
2019-03-13,21885.492884378455,21963.23940929139,21687.70865604745,21909.296012267347,49343,10810703.931333076
2019-03-14,19584.504914266985,19592.137434947068,19460.234177330716,19609.035525968317,8623,1690887.1334042482
2019-03-15,20973.988630251493,20906.962611921124,20886.04619425571,20988.126596632963,36801,7723840.468826897
2019-03-16,20353.527533835557,20581.41355230163,20278.556999913813,20409.572382523966,6659,1359073.424952271
2019-03-17,21135.306049993942,21342.84686750156,21106.902145398617,21220.544837205343,46023,9766331.350427015
2019-03-18,20572.094648313247,20620.516081043897,20532.06237239005,20519.46728277651,30653,6289832.306189483
2019-03-19,19040.33572773122,19092.47691932727,19156.744587538098,19132.482573043606,13080,2502528.7205541036
2019-03-20,20671.2431072863,20922.87520286373,20566.762122628206,20658.879534680862,12976,2680696.2084201886
2019-03-21,21676.94399544988,21682.27934700705,21524.629337235066,21632.615020811998,44586,9645117.733179238
2019-03-22,20480.402281985524,20706.32623941223,20451.83035909381,20552.963596930582,16718,3436044.4541348545
2019-03-23,21309.95493677499,21310.71221638027,21188.55819553975,21356.16835690474,10341,2208441.3697875193
2019-03-24,19594.98878405478,19615.2773056732,19455.877496251636,19534.329824635202,48964,9564789.255334381
2019-03-25,20580.386046145522,20682.87890575803,20397.443541943685,20553.74146013417,17296,3554975.1229448062
2019-03-26,19926.360027970983,20089.93183512026,19871.68299004757,19957.224313314928,27285,5445328.653887978
2019-03-27,21391.059358822466,21446.41176297807,21048.61101245076,21330.94690865441,15134,3228225.5051557585
2019-03-28,20676.42246808585,20765.547931118013,20508.02430924049,20616.095681913135,46009,9485259.462291414
2019-03-29,21288.63127511348,21262.126594859397,20941.106379310128,21275.178640462695,30337,6454250.944157167
2019-03-30,21626.006321156117,21790.751593093766,21535.813173440714,21671.0143325498,1455,315313.2585385996
2019-03-31,21253.707372539997,21385.755576061616,21195.747524772407,21274.379807713587,8643,1838744.6467806853
2019-04-01,20869.4112203317,20978.25915155344,20845.036680759902,20855.091883133933,5620,1172056.1638321271
2019-04-02,19573.71060127326,19690.374864462552,19627.4292001364,19583.140342730632,9867,1932268.4576172316
2019-04-03,20625.346205668295,20551.077069365212,20577.542575196167,20578.398346756552,26577,5469120.9286174895
2019-04-04,19971.133260824456,20015.841989619024,20035.58259574632,20047.621964829923,29647,5943518.483913127
2019-04-05,20159.95593387784,20113.2422917427,20095.187108289934,20234.669110331153,49894,10095885.805908626
2019-04-06,20213.990382115368,20386.700277525775,20157.563363647267,20204.946826541247,26471,5348451.474453733
2019-04-07,19573.905438793165,19781.24841045703,19479.78995422806,19598.48265948351,6099,1195311.4574018992
2019-04-08,18589.956461260994,18805.663921118092,18393.11105575821,18621.30889199588,14887,2772154.2547514266
2019-04-09,19824.175679513133,20043.257511718,19821.35935063534,19912.578515471854,44314,8824060.043346198
2019-04-10,20774.158923372102,20659.86970936038,20465.265961285513,20773.181631132193,49203,10221028.557965972
2019-04-11,19226.457090857755,19226.423797079267,19246.675944291714,19229.094846257794,28669,5512789.201473648
2019-04-12,20625.342073032618,20709.70966569434,20507.72647877252,20592.66812393503,1059,218076.35543247196
2019-04-13,22481.80057806542,22591.90707168855,22432.28656377047,22478.35527140937,13673,3073465.516259803
2019-04-14,21596.47154589284,21680.826928489663,21409.451089199163,21603.101749804864,23695,5118854.9596162625
2019-04-15,22281.207185918218,22359.248874369525,22346.336317115314,22222.3571540787,6531,1451342.1457328799
2019-04-16,20904.816855941706,21071.60539188266,21014.751750031915,20970.440221114135,3764,789327.369922736
2019-04-17,21773.17631765345,21858.43390326621,21657.09153895617,21746.356856711074,2794,607593.2105765075
2019-04-18,19771.218996662774,19890.869821619337,19599.638582801592,19854.77635490254,11721,2327178.336558127
2019-04-19,19895.127067695317,20135.24626030752,19814.460978291627,19937.045161695358,6686,1332990.8395109517
2019-04-20,17780.10939562031,17897.66509138344,17875.896997677897,17840.742252251475,48443,8642590.769258182
2019-04-21,21805.378798865335,21733.21676379068,21785.998331361763,21766.28167209274,30467,6631533.037036495
2019-04-22,22117.65735936232,22143.82796976022,21853.628900757594,22120.92787104209,38755,8572965.596422363
2019-04-23,20027.837269970227,20093.66581306368,19990.6259120795,20028.512432199877,13888,2781559.806583919
2019-04-24,20272.49930491691,20527.23623314027,20322.13229154836,20327.835954303384,40348,8201875.250842329
2019-04-25,19813.24892275252,19924.006797705682,19580.496341486076,19828.233597549162,14533,2881637.18873182
2019-04-26,20926.184348984734,21045.742792253626,20763.24791359149,20964.35761415019,22916,4804192.190858658
2019-04-27,21726.078485659895,21682.03939244092,21479.499770590504,21706.905734917185,4553,988315.4181107794
2019-04-28,18789.303466690828,19017.406282440366,18833.86221148399,18838.858023457407,9144,1722625.1776649454
2019-04-29,21058.17981813081,21026.49488446822,21044.20066397199,20991.690099870557,43042,9035243.252786284
2019-04-30,20221.43116469191,20395.20740127898,20191.893538236844,20305.210187173114,46207,9382428.47118708
2019-05-01,20655.327459630025,20943.67175894104,20562.140837945484,20695.653451252852,26509,5486210.773392619
2019-05-02,21125.083823645073,21192.1001312517,20904.763617776287,21041.22379814677,6437,1354423.5758867075
2019-05-03,20373.39647055233,20332.328003178915,20147.335014386532,20395.15340795043,25547,5210349.841129097
2019-05-04,20413.973666373662,20402.766575958634,20553.094308594707,20479.71759959388,33518,6864391.745031877
2019-05-05,20378.6098311037,20461.225207964893,20181.68674784704,20367.656252976816,24830,5057289.047614143
2019-05-06,21529.339931709725,21531.83548233297,21562.772048235183,21553.10954382045,46045,9924129.289452126
2019-05-07,20958.854057077886,21165.5022446221,20815.074037772716,21000.6475698588,9749,2047353.1315855344
2019-05-08,20747.02384059008,20906.043687626516,20749.313051582158,20801.81738113002,47553,9891888.219248757
2019-05-09,19448.10514128763,19426.22493790872,19291.08364059538,19309.68646100633,23349,4508618.691780368
2019-05-10,20190.855281969423,20232.758558814396,20164.42314767355,20203.43287697863,30289,6119417.784108057
2019-05-11,21382.267738300336,21752.68447184565,21523.107126394636,21478.54610631698,6915,1485241.463251819
2019-05-12,20695.39675558566,21004.970640436433,20516.66837365204,20620.711267635386,29695,6123320.210924327
2019-05-13,21274.155766165197,21315.743748533998,21220.869559975716,21243.60222090967,10734,2280288.262392444
2019-05-14,22312.482469011302,22486.109715403793,22172.175967472263,22350.80579056229,15703,3509747.033291997
2019-05-15,21576.189211008554,21732.58689974929,21458.83955733957,21622.84516544286,23499,5081152.385427418
2019-05-16,20711.356627816556,20751.71430166454,20408.867282718365,20677.682988008644,22478,4647929.582044583
2019-05-17,20061.71068616708,20090.849555768273,19937.423854187447,20074.056602541554,3382,678904.5942979553
2019-05-18,17935.84250134508,18023.644593519286,17880.073615559326,18032.141392267335,31128,5613044.972584976
2019-05-19,20507.223668546616,20404.30194376383,20177.8516891336,20417.861670316383,26583,5427680.167820204
2019-05-20,20238.624154542842,20400.847680208553,20223.08994725631,20260.32367765364,43241,8760766.56145421
2019-05-21,21051.28361626968,21024.537581625194,21025.33085072786,20976.505029445558,38126,7997502.307526413
2019-05-22,20496.004082690128,20274.253049777788,20312.072928879003,20432.08233479184,42080,8597820.246480407
2019-05-23,20215.357116825242,20409.893416109215,20307.670940970824,20265.407594049382,47799,9686662.175879665
2019-05-24,18859.186986293982,18903.70136482941,18462.133625783285,18807.527493075824,29692,5584331.063244074
2019-05-25,19614.980023662072,19882.219451295372,19402.002321947362,19647.552151155258,33907,6661895.507892213
2019-05-26,20967.89560313102,21198.542872180315,20744.832999141057,21061.230632471215,8644,1820532.775870812
2019-05-27,22279.91321527878,22253.275763948855,22194.898425913572,22301.143123579885,35583,7935415.75766343
2019-05-28,20507.7867199851,20364.937180823286,20332.847485526127,20487.904844896286,38069,7799540.495403567
2019-05-29,20890.08576105977,20941.275355025795,20859.17013665485,20913.222593459588,46098,9640577.351133
2019-05-30,21522.148741338926,21574.990416315817,21349.208677826507,21537.50115838518,16185,3485844.5624846416
2019-05-31,19832.43148019854,19969.569098052125,19796.807499157214,19775.25317795211,41053,8118334.687144679
2019-06-01,20959.23338291443,21053.021590670967,21108.218002847403,20953.908683899925,42988,9007666.2650349
2019-06-02,19803.666741050252,20059.20050642435,19824.902718563357,19845.8316566145,11446,2271553.8914160957
2019-06-03,21486.65476990816,21419.06994815453,21497.100601286525,21451.553253724793,24162,5183124.297164984
2019-06-04,20747.04398479869,20933.68664488902,20489.367532835022,20737.160206450975,15150,3141679.771277323
2019-06-05,20756.74911424279,21054.928269658983,20601.261608807858,20882.82935431589,42304,8834272.130049795
2019-06-06,19822.569871379845,19699.328814548153,19841.445132932582,19801.152225691272,30837,6106081.311836418
2019-06-07,21311.237011578836,21523.907360319106,21062.474015440905,21291.64557619303,37003,7878547.612558707
2019-06-08,22671.285319337683,22779.625112035275,22475.140764508564,22670.27926285864,2387,541139.5660044358
2019-06-09,19622.752760672993,19717.372182006362,19635.145400091402,19578.167731619513,13209,2586080.1756696217
2019-06-10,20213.42583597072,20260.5559039442,20186.072268280208,20247.045515187045,1983,401498.9125661591
2019-06-11,20835.75316473082,21046.452876581974,20776.94454750223,20818.928175289777,48114,10016819.102258923
2019-06-12,21294.737462963913,21354.50019859839,21198.285891659558,21373.08543152228,33151,7085391.551403951
2019-06-13,20047.91937595161,20210.774058619063,20050.44279187217,20027.564856781668,22803,4566885.614291924
2019-06-14,17852.534246230618,17936.942009044487,17664.76852401957,17754.881261453622,20378,3618089.703459019
2019-06-15,21898.11251946682,21950.438594272975,21916.44878748516,21947.855337090197,8548,1876102.6742144702
2019-06-16,21312.370769282406,21648.69823582405,21203.02675754328,21350.360875881794,40621,8672730.091391943
2019-06-17,18812.11475751361,18970.76837767994,18769.29473282698,18847.615529658186,1775,334545.1756514328
2019-06-18,19989.845627862916,20148.73497759994,19936.870286966874,19983.345716572836,22365,4469275.269511515
2019-06-19,22107.015274475347,22107.455008584457,22081.49674568124,22160.167088118033,31707,7026324.178629585
2019-06-20,22060.816924723873,22351.527556090183,21736.150272505314,22039.754555789325,25137,5540133.102688762
2019-06-21,21572.058282632635,21507.260591336668,21471.406248971114,21529.716285359176,22531,4850860.376254276
2019-06-22,20441.518122429115,20617.289405033018,20418.901283584804,20414.800761756425,18870,3852272.9037434375
2019-06-23,20584.734940602088,20673.678540090823,20514.812354968395,20673.155711883992,46738,9662219.51662034
2019-06-24,20508.32569292831,20496.668429385612,20372.919776612674,20458.56730967038,3001,613961.6049632081
2019-06-25,21764.45675010731,21896.463783783172,21759.111772481276,21717.588379394627,45407,9861305.355431717
2019-06-26,19754.221838326997,19915.469041077195,19389.564136189434,19712.71376970968,15756,3105935.181555457
2019-06-27,19801.090672223738,19755.320134879537,19717.696454349614,19782.448559790948,41830,8274998.232560554
2019-06-28,21607.63865255447,21805.676403749912,21534.41613224035,21596.629186844213,28863,6233435.082198845
2019-06-29,20593.82590811033,20746.704487717332,20426.2229030132,20542.20643820401,11046,2269092.123164015
2019-06-30,22061.212129024916,21971.241113760254,21692.02477772386,21965.03645464474,24652,5414820.786799022
2019-07-01,19866.587780411082,20174.104562938435,19982.214336231224,19914.239803579323,37956,7558648.859846568
2019-07-02,20585.539165679213,20485.94713306467,20404.03431094742,20531.632895889474,14886,3056338.872882107
2019-07-03,19660.6249866216,19702.45858324421,19356.20862534261,19664.935841521972,21745,4276140.298738953
2019-07-04,20586.620295323693,20741.004210334322,20480.231079851157,20593.103947925123,40117,8261335.5107891215
2019-07-05,19029.60507020509,19121.07497625393,19129.96500265454,19106.431604724192,32823,6271304.045618621
2019-07-06,20082.33650794247,20222.957886986173,20058.415663714302,20096.575978418237,39948,8028180.1718585165
2019-07-07,19097.15238344555,19271.123239224304,19026.327378368293,19147.015631343973,14322,2742235.578721084
2019-07-08,21254.829482829984,21359.31477731301,21044.941812741297,21278.02220430528,8794,1871189.2726466067
2019-07-09,21245.585165545996,21483.73453859396,21234.42806917651,21300.494484734903,47169,10047230.243504606
2019-07-10,18830.932480283947,18930.541820383834,18670.712719906354,18853.377899649597,7162,1350278.925172904
2019-07-11,21895.216995418938,22038.67662015149,21959.059395974797,21915.52251327011,49691,10890042.29206905
2019-07-12,23084.525058141542,23294.33449996839,23124.059149179106,23079.6873122196,17757,4098260.076030834
2019-07-13,20546.301821026664,20806.107935143817,20575.319383009726,20627.03931414123,6905,1424297.0646414522
2019-07-14,19867.70269242325,20118.580328891934,19696.175727623187,19939.978599810514,29765,5935134.6302336
2019-07-15,23423.79654151269,23390.782867754482,23298.813364024783,23405.70082797616,46044,10776920.889233343
2019-07-16,19223.890491412938,19416.241654816575,19134.781277709782,19263.762397266444,39457,7600902.729089421
2019-07-17,20655.25503155043,20613.678662941984,20473.72058248158,20601.528542038934,20404,4203535.883717624
2019-07-18,20769.28832174669,20729.883337668136,20547.104037387264,20758.024835645938,16380,3400164.4680788047
2019-07-19,21954.072140521504,22016.56339838269,21884.756102264968,21923.734033011184,16508,3619170.0141694862
2019-07-20,21010.660514888114,20949.69638020191,20771.297388018244,20940.125898867067,20676,4329580.430849755
2019-07-21,20067.50643371444,20262.053746188765,20066.08024069028,20082.99197430477,24260,4872133.8529663365
2019-07-22,19601.92682384972,19812.104705090067,19332.323893528457,19630.651159120534,7897,1550232.5220357487
2019-07-23,20283.107202356667,20149.259449433583,20219.561183506394,20239.522073076725,2564,518941.3459536872
2019-07-24,19600.699333170836,19592.393401016663,19563.462585282217,19575.223654974354,14870,2910835.757494686
2019-07-25,20619.63627401341,20583.024122312676,20474.035808155673,20629.002789504477,15219,3139527.934534686
2019-07-26,20087.03054597646,20071.194719969375,19909.478804485432,20017.457647628664,17441,3491244.7883229153
2019-07-27,19077.509288866568,19233.63907134545,18955.43626373247,19088.121504358565,20880,3985599.7701100684
2019-07-28,21840.00397780851,21914.13648611288,21715.63391638149,21838.36529593072,11379,2484987.5870239567
2019-07-29,20089.3677767074,20129.330720098977,20097.34586404643,20088.30664416569,3948,793086.3463116613
2019-07-30,19271.50508384167,19548.25243126791,19056.898885678645,19318.234778586593,30593,5910027.565812997
2019-07-31,20421.482754922978,20287.11776818903,20228.249264859747,20417.603485448657,36902,7534504.038200264
2019-08-01,20724.046620461588,20877.895800943486,20418.31361646495,20654.208611591665,18971,3918309.9157050545
2019-08-02,18859.84965990889,18883.172414824534,18790.434333051126,18837.60124414008,9969,1877920.468028325
2019-08-03,20916.574095033735,21007.21002270251,20773.368569242273,20915.02092371379,21646,4527265.429147087
2019-08-04,19527.718041401364,19583.070071687634,19416.069559236177,19535.806405459647,4678,913885.0236474022
2019-08-05,22310.01204636309,22547.757505496684,22080.668432322618,22293.46869494277,44508,9922377.046745129
2019-08-06,21144.041084125205,21083.45490302022,20890.527939517786,21106.552752700747,28519,6019377.779542726
2019-08-07,20212.331772126803,20283.04346755451,20062.564750286503,20181.869830582316,4343,876498.60674219
2019-08-08,19821.129837950506,19990.466946227603,19889.51819422593,19837.723081041604,5014,994663.4352834261
2019-08-09,20494.162430565753,20416.82307407173,20199.95716215148,20477.92335086025,6107,1250586.7790370353
2019-08-10,21219.669486743438,21203.68268264141,21040.07375631701,21195.672499686025,45638,9673281.015406707
2019-08-11,20506.699985424675,20642.241881451202,20517.90343894014,20557.059734801023,38096,7831417.476569798
2019-08-12,20373.96177399241,20376.883743464787,20224.896033106554,20365.550246933224,38423,7825055.371379153
2019-08-13,20533.83924883753,20660.34526603073,20693.013797997897,20641.904443152645,39626,8179561.054643666
2019-08-14,20002.934776373142,20043.821824574436,19773.272784134977,19978.80809088208,39388,7869252.930836635
2019-08-15,20271.820131515058,20403.761111951542,20285.924153214837,20238.802978786924,42880,8678398.717303833
2019-08-16,18533.29004698551,18561.64096300837,18417.99618989989,18495.912740696185,33332,6165057.634728853
2019-08-17,21534.3331969216,21761.928158977375,21429.640094569524,21554.08553953008,40772,8788031.756177204
2019-08-18,20893.790172890956,20878.562052873818,20674.453859941543,20878.337831139754,35010,7309506.074682028
2019-08-19,19876.805678188077,19780.415759863674,19694.95351826758,19805.607985911018,24399,4832370.292482429
2019-08-20,22549.361682894963,22771.307741052515,22315.176913119143,22478.6732004804,3661,822944.2258695875
2019-08-21,20665.75862588522,20701.421448079996,20570.033951691505,20667.217260846548,5798,1198285.2567838829
2019-08-22,19551.21677992681,19513.159597683116,19447.46939348476,19544.25079839033,1540,300981.4622952111
2019-08-23,21493.528247034876,21363.77729562097,21329.434964763324,21437.982689798155,23329,5001266.981703011
2019-08-24,20904.116012285453,21186.666458429456,20898.0619051338,20979.15611304856,26850,5632903.416353538
2019-08-25,20959.924559739593,21041.94789540744,21044.73537118159,20976.078346873444,20169,4230665.241780905
2019-08-26,20222.41805776154,20230.268561478064,20132.471884354367,20155.639534984704,4157,837869.9354693141
